,Unnamed: 0,md5hash,fitzpatrick_scale,fitzpatrick_centaur,species,nine_partition_label,three_partition_label,qc,url,url_alphanum,filename,fitzpatrick,fitzpatrick_v,three_v,nine_v,label_v,split,label
453,453,84499e2e343c488aa8e61215f4cf30a9,4,3,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_lichenoid_chronica/pityriasis_lichenoid_chronica16.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasislichenoidchronicapityriasislichenoidchronica16jpg.jpg,data/finalfitz17k/84499e2e343c488aa8e61215f4cf30a9.jpg,3.5,5,2,4,78,test,30
454,454,b4012a63aaf2daf075784cab2a0d1766,1,2,epidermolysis bullosa,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa10.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa10jpg.jpg,data/finalfitz17k/b4012a63aaf2daf075784cab2a0d1766.jpg,1.5,1,2,3,25,test,35
455,455,58f8a6ea4d65b0c235565a6f0dab1643,1,1,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform4.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform4jpg.jpg,data/finalfitz17k/58f8a6ea4d65b0c235565a6f0dab1643.jpg,1.0,0,1,7,9,test,37
456,456,a3780fc4f71b9a998c6d768761fc3be0,1,1,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn30.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn30jpg.jpg,data/finalfitz17k/a3780fc4f71b9a998c6d768761fc3be0.jpg,1.0,0,0,1,70,test,39
457,457,ba0c83429976a2db8f25675f5ca82755,3,3,becker nevus,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus25.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbeckersnevusbeckersnevus25jpg.jpg,data/finalfitz17k/ba0c83429976a2db8f25675f5ca82755.jpg,3.0,4,0,0,10,test,0
458,458,859efabb195acb93f431208a60f4cbd7,2,1,pilar cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_cyst/epidermal_cyst15.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalcystepidermalcyst15jpg.jpg,data/finalfitz17k/859efabb195acb93f431208a60f4cbd7.jpg,1.5,1,0,0,76,test,2
459,459,c5c492e7070a6954ff38d07a3c617c12,4,4,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5505,httpwwwatlasdermatologicocombrimgimageId5505.jpg,data/finalfitz17k/c5c492e7070a6954ff38d07a3c617c12.jpg,4.0,6,2,4,78,test,30
460,460,1295213c7f2cd73b2d44e0a34365c7ae,4,5,behcets disease,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=763,httpwwwatlasdermatologicocombrimgimageId763.jpg,data/finalfitz17k/1295213c7f2cd73b2d44e0a34365c7ae.jpg,4.5,7,2,4,11,test,7
461,461,4a79b6c4159711edb7f3d868986159ec,5,5,naevus comedonicus,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=4673,httpwwwatlasdermatologicocombrimgimageId4673.jpg,data/finalfitz17k/4a79b6c4159711edb7f3d868986159ec.jpg,5.0,8,0,1,62,test,19
462,462,3a1577a82589d62ee3eb845e9c318ca8,4,5,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=6078,httpwwwatlasdermatologicocombrimgimageId6078.jpg,data/finalfitz17k/3a1577a82589d62ee3eb845e9c318ca8.jpg,4.5,7,0,0,76,test,2
463,463,cfddd6e270fe04afaefcf61332956630,4,4,erythema nodosum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1987,httpwwwatlasdermatologicocombrimgimageId1987.jpg,data/finalfitz17k/cfddd6e270fe04afaefcf61332956630.jpg,4.0,6,2,4,29,test,3
464,464,b24a71029409fb3f261bea6afef49227,3,2,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=115,httpwwwatlasdermatologicocombrimgimageId115.jpg,data/finalfitz17k/b24a71029409fb3f261bea6afef49227.jpg,2.5,3,2,3,4,test,28
465,465,a7ab9862e98c72251f222c169d8cd704,5,5,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3685,httpwwwatlasdermatologicocombrimgimageId3685.jpg,data/finalfitz17k/a7ab9862e98c72251f222c169d8cd704.jpg,5.0,8,2,4,47,test,32
466,466,f6b6343b6165daa42ecf06da5e8b7411,4,5,erythema elevatum diutinum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1933,httpwwwatlasdermatologicocombrimgimageId1933.jpg,data/finalfitz17k/f6b6343b6165daa42ecf06da5e8b7411.jpg,4.5,7,2,4,27,test,24
467,467,ffe62c609421e3adaa69ee1751dd6a37,2,2,porokeratosis of mibelli,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6006,httpwwwatlasdermatologicocombrimgimageId6006.jpg,data/finalfitz17k/ffe62c609421e3adaa69ee1751dd6a37.jpg,2.0,2,0,1,82,test,21
468,468,2953acbb1005fc555a991ca4229c1acc,3,2,erythema annulare centrifigum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1913,httpwwwatlasdermatologicocombrimgimageId1913.jpg,data/finalfitz17k/2953acbb1005fc555a991ca4229c1acc.jpg,2.5,3,2,4,26,test,27
469,469,532504148c464e82a7bd970a0e2ac371,4,5,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=6074,httpwwwatlasdermatologicocombrimgimageId6074.jpg,data/finalfitz17k/532504148c464e82a7bd970a0e2ac371.jpg,4.5,7,0,0,76,test,2
470,470,cff83aa75f21c4f85d3033cc6dab957b,4,5,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3684,httpwwwatlasdermatologicocombrimgimageId3684.jpg,data/finalfitz17k/cff83aa75f21c4f85d3033cc6dab957b.jpg,4.5,7,2,4,47,test,32
471,471,0585f181e556e00195b5cd00f19b18ad,2,-1,granuloma pyogenic,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2326,httpwwwatlasdermatologicocombrimgimageId2326.jpg,data/finalfitz17k/0585f181e556e00195b5cd00f19b18ad.jpg,2.0,2,0,0,35,test,34
472,472,ddeaaeb08fb91b9cbce5a93976ba6a49,-1,6,erythema elevatum diutinum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1926,httpwwwatlasdermatologicocombrimgimageId1926.jpg,data/finalfitz17k/ddeaaeb08fb91b9cbce5a93976ba6a49.jpg,6.0,10,2,4,27,test,24
473,473,8f103b8f8623f45d44e6df4b9b71c181,6,6,granuloma pyogenic,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2331,httpwwwatlasdermatologicocombrimgimageId2331.jpg,data/finalfitz17k/8f103b8f8623f45d44e6df4b9b71c181.jpg,6.0,10,0,0,35,test,34
474,474,3f177737f402d9fa026c7810894b0fe4,3,3,erythema annulare centrifigum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1908,httpwwwatlasdermatologicocombrimgimageId1908.jpg,data/finalfitz17k/3f177737f402d9fa026c7810894b0fe4.jpg,3.0,4,2,4,26,test,27
475,475,711a66360f686dbedba927149331e1d6,5,4,calcinosis cutis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=835,httpwwwatlasdermatologicocombrimgimageId835.jpg,data/finalfitz17k/711a66360f686dbedba927149331e1d6.jpg,4.5,7,2,4,12,test,22
476,476,987cbb71cee093391ec0b8b8ee241f1d,2,3,erythema annulare centrifigum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1912,httpwwwatlasdermatologicocombrimgimageId1912.jpg,data/finalfitz17k/987cbb71cee093391ec0b8b8ee241f1d.jpg,2.5,3,2,4,26,test,27
477,477,32be027fdf439daaf80ea59653d9fb06,1,1,aplasia cutis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8963,httpwwwatlasdermatologicocombrimgimageId8963.jpg,data/finalfitz17k/32be027fdf439daaf80ea59653d9fb06.jpg,1.0,0,2,4,7,test,20
478,478,f1cc7d0eae975c0c16d9d1bca1358c48,4,4,erythema elevatum diutinum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1930,httpwwwatlasdermatologicocombrimgimageId1930.jpg,data/finalfitz17k/f1cc7d0eae975c0c16d9d1bca1358c48.jpg,4.0,6,2,4,27,test,24
479,479,b824e697c3a5cd87ca81c0d4535b4ede,2,1,aplasia cutis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8966,httpwwwatlasdermatologicocombrimgimageId8966.jpg,data/finalfitz17k/b824e697c3a5cd87ca81c0d4535b4ede.jpg,1.5,1,2,4,7,test,20
480,480,dcba3efe0fe28be2b0032df9470c320d,5,6,behcets disease,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8633,httpwwwatlasdermatologicocombrimgimageId8633.jpg,data/finalfitz17k/dcba3efe0fe28be2b0032df9470c320d.jpg,5.5,9,2,4,11,test,7
481,481,b39420f9a0dbd6929409491301d5ec57,3,3,keratosis pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3049,httpwwwatlasdermatologicocombrimgimageId3049.jpg,data/finalfitz17k/b39420f9a0dbd6929409491301d5ec57.jpg,3.0,4,2,4,44,test,33
482,482,9801efd6f87cd83b41a72ab83fa28846,1,4,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1485,httpwwwatlasdermatologicocombrimgimageId1485.jpg,data/finalfitz17k/9801efd6f87cd83b41a72ab83fa28846.jpg,2.5,3,2,4,0,test,38
483,483,b1ebc842dc008ab6c4a2039af1044a15,4,4,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3693,httpwwwatlasdermatologicocombrimgimageId3693.jpg,data/finalfitz17k/b1ebc842dc008ab6c4a2039af1044a15.jpg,4.0,6,2,4,47,test,32
484,484,28ad202ffc84cb5928239d34a01c66a4,2,3,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3688,httpwwwatlasdermatologicocombrimgimageId3688.jpg,data/finalfitz17k/28ad202ffc84cb5928239d34a01c66a4.jpg,2.5,3,2,4,47,test,32
485,485,1a58d22ddb6a56de7494b5e61cf94450,5,4,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=116,httpwwwatlasdermatologicocombrimgimageId116.jpg,data/finalfitz17k/1a58d22ddb6a56de7494b5e61cf94450.jpg,4.5,7,2,3,4,test,28
486,486,500464a429fd68f4822d7a7705d3d7c5,5,4,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1484,httpwwwatlasdermatologicocombrimgimageId1484.jpg,data/finalfitz17k/500464a429fd68f4822d7a7705d3d7c5.jpg,4.5,7,2,4,0,test,38
487,487,6b9d1a3f8dbe7a1569c740ffc201bfe7,3,3,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5503,httpwwwatlasdermatologicocombrimgimageId5503.jpg,data/finalfitz17k/6b9d1a3f8dbe7a1569c740ffc201bfe7.jpg,3.0,4,2,4,78,test,30
488,488,6f620dfd0f069172bfecfc3effc10865,4,3,porokeratosis of mibelli,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6010,httpwwwatlasdermatologicocombrimgimageId6010.jpg,data/finalfitz17k/6f620dfd0f069172bfecfc3effc10865.jpg,3.5,5,0,1,82,test,21
489,489,02dcd98f3fd0055c149cb7f6787655dd,5,-1,behcets disease,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8635,httpwwwatlasdermatologicocombrimgimageId8635.jpg,data/finalfitz17k/02dcd98f3fd0055c149cb7f6787655dd.jpg,5.0,8,2,4,11,test,7
490,490,d488137e7977288d23f2b3eaf415c5b1,1,1,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7529,httpwwwatlasdermatologicocombrimgimageId7529.jpg,data/finalfitz17k/d488137e7977288d23f2b3eaf415c5b1.jpg,1.0,0,0,0,76,test,2
491,491,989c437b93ba6df97658581735c51e1c,3,3,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1486,httpwwwatlasdermatologicocombrimgimageId1486.jpg,data/finalfitz17k/989c437b93ba6df97658581735c51e1c.jpg,3.0,4,2,4,0,test,38
492,492,96903155ce20741bfb7e4366bd0a4af5,5,4,ichthyosis vulgaris,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6946,httpwwwatlasdermatologicocombrimgimageId6946.jpg,data/finalfitz17k/96903155ce20741bfb7e4366bd0a4af5.jpg,4.5,7,2,3,39,test,16
493,493,bb666fe1ba8344ae92032e144d8c6473,2,1,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=114,httpwwwatlasdermatologicocombrimgimageId114.jpg,data/finalfitz17k/bb666fe1ba8344ae92032e144d8c6473.jpg,1.5,1,2,3,4,test,28
494,494,54772e05a49dda00ec1a3c9b7a1cfdba,2,1,becker nevus,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus10.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbeckersnevusbeckersnevus10jpg.jpg,data/finalfitz17k/54772e05a49dda00ec1a3c9b7a1cfdba.jpg,1.5,1,0,0,10,train,0
495,495,00d5f0c643a2c4317c33bcfcc7b56759,2,1,becker nevus,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus3.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbeckersnevusbeckersnevus3jpg.jpg,data/finalfitz17k/00d5f0c643a2c4317c33bcfcc7b56759.jpg,1.5,1,0,0,10,train,0
496,496,4b4dbba61edbda8a8d68e7c66c55414f,4,4,becker nevus,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus18.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbeckersnevusbeckersnevus18jpg.jpg,data/finalfitz17k/4b4dbba61edbda8a8d68e7c66c55414f.jpg,4.0,6,0,0,10,train,0
497,497,d98b961ecb24b31d672ca92d42fa644f,1,1,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus53.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus53jpg.jpg,data/finalfitz17k/d98b961ecb24b31d672ca92d42fa644f.jpg,1.0,0,0,1,24,train,1
498,498,6f93aa757c0b91baceca396b7b76c90c,2,1,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus25.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus25jpg.jpg,data/finalfitz17k/6f93aa757c0b91baceca396b7b76c90c.jpg,1.5,1,0,1,24,train,1
499,499,dd359277e3addda85c39c59feaf25b94,1,1,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus62.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus62jpg.jpg,data/finalfitz17k/dd359277e3addda85c39c59feaf25b94.jpg,1.0,0,0,1,24,train,1
500,500,90a57906ad3e8c8d1583a661e616a1b0,2,-1,pilar cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pilar-cyst/pilar-cyst2.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilarcystpilarcyst2jpg.jpg,data/finalfitz17k/90a57906ad3e8c8d1583a661e616a1b0.jpg,2.0,2,0,0,76,train,2
501,501,ef6840d838979ca91fc496ec95059ab8,2,-1,pilar cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pilar-cyst/pilar-cyst5.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilarcystpilarcyst5jpg.jpg,data/finalfitz17k/ef6840d838979ca91fc496ec95059ab8.jpg,2.0,2,0,0,76,train,2
502,502,40f34dba67a996fb6ca51804b2ca949d,2,2,pilar cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_cyst/epidermal_cyst37.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalcystepidermalcyst37jpg.jpg,data/finalfitz17k/40f34dba67a996fb6ca51804b2ca949d.jpg,2.0,2,0,0,76,train,2
503,503,9fd9783c093d140d12bee4eaa67da1a0,3,3,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum69.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum69jpg.jpg,data/finalfitz17k/9fd9783c093d140d12bee4eaa67da1a0.jpg,3.0,4,2,4,29,train,3
504,504,c64ad4bf014c379ef4151cd4af5366ff,5,2,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum25.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum25jpg.jpg,data/finalfitz17k/c64ad4bf014c379ef4151cd4af5366ff.jpg,3.5,5,2,4,29,train,3
505,505,ad60e22c45bedeab890da4971d65c46a,1,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum46.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum46jpg.jpg,data/finalfitz17k/ad60e22c45bedeab890da4971d65c46a.jpg,1.0,0,2,4,29,train,3
506,506,e39141991c0c03a7181d1842009ac951,5,5,stasis edema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-ulcer/stasis-ulcer6.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstasisulcerstasisulcer6jpg.jpg,data/finalfitz17k/e39141991c0c03a7181d1842009ac951.jpg,5.0,8,2,4,99,train,4
507,507,f59b7520b19f77d86acb95e6cafe26f0,4,2,stasis edema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-dermatitis/stasis-dermatitis42.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstasisdermatitisstasisdermatitis42jpg.jpg,data/finalfitz17k/f59b7520b19f77d86acb95e6cafe26f0.jpg,3.0,4,2,4,99,train,4
508,508,c51aef6119a7ac874c1aa2acf28653a2,-1,2,stasis edema,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-ulcer/stasis-ulcer1.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstasisulcerstasisulcer1jpg.jpg,data/finalfitz17k/c51aef6119a7ac874c1aa2acf28653a2.jpg,2.0,2,2,4,99,train,4
509,509,78cdc95d817a9c8e5cbe32a481673125,5,2,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn27.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn27jpg.jpg,data/finalfitz17k/78cdc95d817a9c8e5cbe32a481673125.jpg,3.5,5,2,4,102,train,5
510,510,be786775bae4bcd6340bc8a56d17fbde,4,2,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn21.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn21jpg.jpg,data/finalfitz17k/be786775bae4bcd6340bc8a56d17fbde.jpg,3.0,4,2,4,102,train,5
511,511,107946de4ffb06cf163ddb597224c8af,3,2,sun damaged skin,inflammatory,non-neoplastic,2 Characteristic,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn19.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn19jpg.jpg,data/finalfitz17k/107946de4ffb06cf163ddb597224c8af.jpg,2.5,3,2,4,102,train,5
512,512,1e119546f5bc2b9165bb10ddd7fe5f69,5,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum13.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum13jpg.jpg,data/finalfitz17k/1e119546f5bc2b9165bb10ddd7fe5f69.jpg,4.5,7,2,3,113,train,6
513,513,23e9d3d002a88c0b3c5b9c5c95876d38,5,5,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum14.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum14jpg.jpg,data/finalfitz17k/23e9d3d002a88c0b3c5b9c5c95876d38.jpg,5.0,8,2,3,113,train,6
514,514,ade51126ebbb69e4e54a0bd325bd4086,5,5,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum37.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum37jpg.jpg,data/finalfitz17k/ade51126ebbb69e4e54a0bd325bd4086.jpg,5.0,8,2,3,113,train,6
515,515,3e9d90d0dbde2afe3fc1e0cd72f04379,2,-1,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease4.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbehcetsdiseasebehcetsdisease4jpg.jpg,data/finalfitz17k/3e9d90d0dbde2afe3fc1e0cd72f04379.jpg,2.0,2,2,4,11,train,7
516,516,eb0cbb277ba6b206c5fafc66ab8c46f9,5,4,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease41.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbehcetsdiseasebehcetsdisease41jpg.jpg,data/finalfitz17k/eb0cbb277ba6b206c5fafc66ab8c46f9.jpg,4.5,7,2,4,11,train,7
517,517,de439356e5944852e0342ff2d1ab8592,3,3,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease43.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbehcetsdiseasebehcetsdisease43jpg.jpg,data/finalfitz17k/de439356e5944852e0342ff2d1ab8592.jpg,3.0,4,2,4,11,train,7
518,518,0399aef9b12830197dfdf4290d4987a2,2,2,perioral dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis22.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis22jpg.jpg,data/finalfitz17k/0399aef9b12830197dfdf4290d4987a2.jpg,2.0,2,2,4,74,train,8
519,519,7652138fdad111cd5e93e4622f01f454,2,1,perioral dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis50.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis50jpg.jpg,data/finalfitz17k/7652138fdad111cd5e93e4622f01f454.jpg,1.5,1,2,4,74,train,8
520,520,0eb4a96eecb5ad786fcbd870e64b6a89,1,2,perioral dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis24.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis24jpg.jpg,data/finalfitz17k/0eb4a96eecb5ad786fcbd870e64b6a89.jpg,1.5,1,2,4,74,train,8
521,521,24a4d75183c81800691347ad769b9a7b,4,2,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna36.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna36jpg.jpg,data/finalfitz17k/24a4d75183c81800691347ad769b9a7b.jpg,3.0,4,1,8,46,train,9
522,522,b0a513787e3c28076c3c197342be5ffa,3,3,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna50.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna50jpg.jpg,data/finalfitz17k/b0a513787e3c28076c3c197342be5ffa.jpg,3.0,4,1,8,46,train,9
523,523,88585fc7b3ebb360c2ca8bc2cdfaf736,4,3,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna17.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna17jpg.jpg,data/finalfitz17k/88585fc7b3ebb360c2ca8bc2cdfaf736.jpg,3.5,5,1,8,46,train,9
524,524,8903983f10e1f3f2ea8f9eff65097f91,3,1,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_intravascular_coagulation/disseminated_intravascular_coagulation3.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedintravascularcoagulationdisseminatedintravascularcoagulation3jpg.jpg,data/finalfitz17k/8903983f10e1f3f2ea8f9eff65097f91.jpg,2.0,2,0,1,18,train,10
525,525,1d7bd6b19b1e499529e8eea49a84effa,2,1,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis56.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis56jpg.jpg,data/finalfitz17k/1d7bd6b19b1e499529e8eea49a84effa.jpg,1.5,1,0,1,18,train,10
526,526,22aa5a1793cc8388ad24d2bb9e3884bd,1,1,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis59.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis59jpg.jpg,data/finalfitz17k/22aa5a1793cc8388ad24d2bb9e3884bd.jpg,1.0,0,0,1,18,train,10
527,527,ee0cca6b53ab15d28e448031f01d4d0f,3,5,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus60.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus60jpg.jpg,data/finalfitz17k/ee0cca6b53ab15d28e448031f01d4d0f.jpg,4.0,6,0,2,37,train,11
